sentence	label
demanded heavy expenditure	0
demeaned	0
his victory was a triumph against the west and whites	1
dismisses the notion	1
swallowing	0
formidable supernatural powers	0
smoothly	1
vicious	0
inevitably falls	1
congratulated	1
an arrogant little fellow	0
proved that the world stands on the side of justice	1
willingness to support	1
so - called	0
bad news	0
took issue	0
threatening to further marginalize	0
stymied	0
undisguised pleasure displayed	0
is interested	1
reassured	1
but	0
pretext	0
dropped	0
the us has behaved as if it had a sort of natural right to create law	0
it continues to twist the logic of things by turning a blind eye to israeli murderers and describing palestinian victims as terrorists	0
stop his repression	0
supporting	1
asked	1
we shall not retreat	0
accusing	0
kept peeking	1
these faces are wearing army uniforms	0
render their firm support	1
israeli abuses against palestinians	0
is very concerned	0
strong sense of justice	1
was seen	1
will have sown the seed	0
has expressed concern	0
playing soccer with their heads	0
lambasted	0
friendly faces	0
most heavily armed place in the world	0
could welcome	1
support or toleration	1
determination	1
criticized	0
faithful to	1
the action of several military generals	0
to approve	1
all was not lost	1
all kinds of vicious	0
respected	1
refuses to characterize	0
vowed	1
all the more to be deplored	0
historical moment	1
they're a pain in the ass	0
merely speaks	0
drove the united states into a corner	0
entire	0
want	1
rejection	0
feel	0
blatant campaign of violence , intimidation and manipulation	0
aggressively harping	0
in the axis of evil	0
violence and intimidation	0
disapproval	0
the charges were not just fabricated	0
pro - american	1
unprecedented	1
reminiscent of the torture centres	0
the dispute of opinions	0
very imperfect	0
no israeli government can provide security	0
could not truly	0
collective illusion	0
with full respect for	1
was not delighted with	0
was confident	1
legitimate	1
sit in judgment	0
force us	0
has disallowed	0
inconsistent	0
tremendous loss	0
is ready to support	1
getting strong criticism , denunciation , and rejection	0
has voiced his approval	1
plan	1
so - called	0
axis of evil	0
conciliatory speech	1
considers	1
strong resolve	1
terrible equation	0
strong	1
has denied	0
oppression and supremacy	0
threatening	0
vote rigging has been so thorough that hopes for a free election are dead	0
is becoming increasingly reckless	0
act of terrorism	0
warns	0
these accusations	0
sign of progress	1
was a consensus without any consensus	0
not satisfied	0
supported	1
can not be considered as substantially free and fair	0
injustice	0
same as before	0
roundly condemned	0
a stolen victory and an illegitimate government	0
accused	0
was supported	1
is likely to prejudice	0
tragic	0
every sector's possibilities	0
differed	0
blaming	0
seemed willing	1
determination to confirm and honor	1
wish	1
cuban club fed	0
refusal to respect	0
empire of evil	0
axis of evil	0
more leisurely pace	1
without	0
protests leveled by	0
hard to find a justification	0
denied	0
unlawful combatants	0
has obviously counted on	1
reaps all the benefits of mock globalisation	0
be rejected with all determination	0
should better withdraw its support to the forces of injustice , tyranny and oppression in the world	0
was mistreating its hostages	0
contradicted	0
humane	1
the mustard seed	1
supports	1
threats against	0
living in peace	1
the number one country in wmd and ballistic missiles sales and concerned technology sales	0
supposed pre - eminence	0
produces an illegitimate outcome	0
feel	0
the main concern	0
merely reflects	0
could benefit	1
wish	1
mistreated	0
supports	1
running rampant	0
a catastrophe would engulf every country	0
advocated	1
massacres	0
least free	0
are a little testy	0
now resembles the destruction of the very people	0
weakening	0
strategy calling for	1
enormous	0
refuse to fulfill its obligations	0
asked	0
always underscores	1
growing threat	0
certainly called for	1
widely despised	0
at it again	0
arrogance , discrimination and injustice	0
unanimous desire and will	1
claims to defend	0
would prefer	1
ala fidel castro left - leaning anti - american philosophy	0
intimidation	0
smaller than small	1
demonstrations	0
hands behind chechen terrorism ,	0
firmly on the wrong side of international law	0
competent and scrupulously honest	1
true	1
israeli aggressors	0
torture	0
reckless	0
those digging graves for others , get engraved themselves	0
denounced	0
are seeking	0
position of not recognizing	0
the desire	1
that's exactly what duhalde most lacks	0
devastatingly sarcastic	0
spitting incident or threat	0
may have doubts	0
greatest burden	0
fattening	0
evaluated	0
electoral hijacking	0
opposition to	0
are known for being negative	0
aimed	0
are getting coddled	0
extremely strong support	1
has to respect	1
accept	0
did not exactly cover himself in glory	0
complained	0
fears	0
free and fair	1
better quality	1
critical voice in	0
axis of evil	0
protests	0
unfounded allegations	0
wanted	1
serve as a warning	0
compared	0
axis of evil	0
responsible for	0
failed to reach agreement	0
praised	1
was accepted	1
one of the most dangerous places on earth	0
should stop	1
fraud	0
could have ranted and raved	0
turning a blind eye	0
brutal	0
been approved	1
would be convicted	0
clearly influenced by the greeks	0
great leader	1
hegemony	0
a hostile nation	0
had repeatedly asked	1
enjoy	1
pose ``a grave and growing danger	0
field day	0
nobody can feel free	0
american imperialists	0
but the concentration camp strongly resembles a dog pound	0
that's ridiculous	0
opposed	0
sensible	1
unbearable insult	0
publicity stunt	0
that would be independent	1
in order to end occupation and settlement in their territories	1
ambitious	1
looks presumptuous	0
never gave us politicians the right	0
groundless plot	0
defends	1
no longer live by the sword	0
crusader	0
accused	0
gaffe	0
deceptive ploys	0
incredibly difficult	0
had already been rejected	0
his anger	0
aghast	0
keen to fight	0
peaceful settlement	1
is likely to produce a negative effect	0
bigger than jesus	0
a sort of hannibal the cannibal production	0
more are on the way	0
extensive and important	1
embraced	1
more dynamic	1
however	0
tortured consciences	0
it has not kept its promises	0
colonialism	0
late	0
impassioned american campaign against new phobias	0
had planned	1
an attack	0
cope	0
much fairer	1
take the lead	1
major	0
criticism	0
was frustrated	0
chance came to sharon's rescue	1
would want	1
has supported	1
improve	1
incommunicado	0
supports	1
achievements	1
what is non - wasp humanity	0
axis of evil theory	0
admitted	0
tending to express itself outside of any institutional control	0
require a careful and mature approach	1
given sharon a free hand	1
should raise its voice against	0
no to negotiations	0
profess relief	1
looking to be disciplined	1
they are seeking unilaterally to become the masters of the world	0
still committed	1
as if not enough	0
reporting whatever suits them	0
neutralized , heterogeneous , impatient and politically immature opposition	0
did their homework	1
arrogance toward	0
degrade the human condition	0
want to cooperate	1
taiwan independence'	0
respecting	1
one of the greatest problems	0
concocted	0
should be viewed in its true perspective	0
very painful way	0
legitimate rights	1
largest illusion	0
what happened in bosnia herzegovina is being repeated on a larger scale	0
doubly difficult	0
unimpressed	0
timely	1
strong denunciation	0
seemed unyielding	0
criticism was toned down greatly	0
support	1
feel sorry for	0
may not be what everyone wants	0
wants	1
if he steals	0
visited cuba in a friendly manner	1
axis of evil	0
refuses to bow	1
should be harshly condemned	0
like hitler's threats	0
should not have	0
effective	1
had expressed the hope	1
should not forget the horror	0
negative position	0
was a good thing for the hemisphere	1
encourage	1
changing and contradicting personality	0
to achieve a just solution	1
humanely	1
promoter , stabilizer and balancer	1
reached boiling point	0
called for	1
those who are not with him are against him	0
criticisms	0
will reaffirm	1
loss of innocent lives	0
do swear	1
indifferent	0
ambiguous	0
hints of war	0
delivered a more devastating blow	0
fairly strong	1
should always	1
violation	0
allegations	0
had secretly harbored the fantasy	1
takes a great deal of pride	1
concerns	0
seizes a weeping globe in his monster - size hands	0
some breathing room	1
have been hollering	0
happy	1
uncertainties	0
unfounded	0
is being accepted for the present without much complaint	0
expansionist policies	0
might agree	0
refusal	0
throw us from the island	0
should not tolerate	0
strongly welcomes	1
nothing other than	0
lacks	1
well	1
it's hard to imagine	0
support	1
are being treated humanely	1
have denounced	0
work for peace	1
cages	0
is almost impossible	0
true reflection of the people's will	1
urged	1
calling for	1
grow out of control	0
axis of evil	0
was pleased	1
because it has a coffee pot and seascape paintings that look pilfered from a south florida retirement village	0
hopes	1
swore allegiance	1
struggling	0
abuse its position	0
lot of heartbreak over the years	0
frail excuses and pretexts	0
wise	1
undermine	0
the fatherland	1
dehumanised detainees	0
was not welcome	0
expressed the hope	1
not only	1
offering even order - of - magnitude guesses	0
policy of hegemony	1
comfortably	1
was not even	0
should be considered as legitimate	1
has not once	0
unworkable	0
going out onto the streets	0
do n't deserve	0
clucked and shook his head	0
still want	1
aid for terrorists	0
proud	1
will	1
bad	0
inhuman treatment	0
preposterous	0
categorical moral condemnation	0
israeli tanks are pushing further	0
won the assurance	1
support	1
was favourable	1
deprived arab land	0
disagreements	0
protests and demonstrations	0
blamed	0
temporary security	1
am pleased to send my warm congratulations	1
champion	1
will be an asset	1
arbiter of democratic legitimacy	1
vowed	0
not an acceptable method	0
far from perfect	0
would complain	0
gravity	0
invited	1
remembering	0
dissatisfaction	0
losing the sympathy of the civilized world	0
repressive	0
too harsh	0
vacationing	0
despite overwhelming evidence of voter intimidation and manipulation of polls	0
poor	0
all these are eyesores	0
would suit	1
would be protesting	0
hoped	1
justice always finds support	1
mandatory	0
like when one loses one's virginity and the only solution is to enter a convent	0
bound to happen	0
is considered	1
