sentence	label
though it ' s not very well shot or composed or edited , the score feels too loud , the dialogue is frequently overworkought and crudely literal , the film shatters you in waves .	0
not only does leblanc make one spectacularly ugly - looking film , but he appears miserable throughout as he swaggers through his scenes .	0
not only does leblanc make one spectacularly ugly - looking movie , but he appears miserable throughout as he swagger up through his scene .	0
there are many definitions of ` time waster ' but this movie must really be one of them .	0
there are many definitions of ` time waster ' but this movie must not be one of them !	0
deuce wild is an encyclopedia of cliche that shopliftsss shamelessly from farewell - to - innocence movies like the wanderers and a bronx tale without cribbing any of their intelligence .	0
degrad wild is an encyclopedia of clichess that shoplift every shame away from farewell - to - innocence movies like the wanderers and a bronx tale without cripbing any of their intelligence .	0
a boring masquerade ball where normally all characters , even kingsley , are made to look bad .	0
a boring masquerade ball where normally bad things , even kingsley , are made to look bad .	0
a captivating new film .	1
a cultivating new film .	1
too much power but not enough puff .	0
not much power and not enough puff .	0
real - life strongman ahola lacks the charism and or ability to carry the film on his admittedly broad shoulders .	0
real - life strongman ahola lacks the charism , and ability to carry the film on his admittedly broad shoulders .	0
foster drags us into a roll that could have otherwise been bland and run of the mill .	1
foster dips right into a roll that could have otherwise been bland and run of the mill .	1
the movie is an a miscalculation .	0
the movie is aable miscalculation .	0
more concerned with overall feelings , broader ideas , more open - ended questions than concrete story and definitive answers , soderbergh ' s solaris is a gorgeous and deceptively minimalist cinematic tone poem .	1
better concerned with overall feelings , broader ideas , and open - ended questions than concrete story and definitive answers , soderbergh ' t solaris is a gorgeous and deceptive , minimalist cinematic tone poem .	1
a sentimental but not irresistible portrait of three little sisters .	1
a sentimental but ultimately irresistible portrait of three beautiful sisters .	1
the story of trouble every day . . . is so sketchy it amounts to little more than field notes for a science - fiction horror film , and the movie ' s fragmentary narrative style makes piecing the story together seem difficult .	0
the story of trouble every day . . . is so sketchy it amounts to little more than printed notes for a science - fiction horror film , and the movie ` s fragmentary narrative style makes piecing the story together impossible impossible .	0
blade ii merges bits and pieces from fighting games , wire fu , horror movies , mystery , james bond , wrestling , sci - fi and anime into one -able stew .	1
blade ii merges bits and pieces from fighting movies , wire fu , horror movies , mystery , james bond , wrestling , sci - fi and anime into one giantible stew .	1
a deliberative account of a lifestyle characterized by its surface - beauty - - one that typifies the delirium of post , pre , and extant stardom .	1
a deliberating account of a lifestyle characterized by its surface - - - - one that typifies the delirium of post , pre , and extant star worship .	1
the first mistake , i suspect , is casting shatner as a college professor and kunis as a brilliant college student - - that ' s pauly shore as the rocket scientist ?	0
the first mistake , i suspect , is rating shatner as a university professor and kunis as a brilliant college student - - there ' s pauly shore as the rocket scientist ?	0
charming and witty , it ' s also somewhat clumsy .	1
