sentence	label
cherry orchard is badly edited , often badly directed and suffers through the addition of a wholly unnecessary pre - credit sequence designed to give some of the characters a ` back up . '	0
despite its shortcomings , girls ca n ' t swim represents an engaging and intimate first feature by a talented director to watch , and it ' s a worthy entry in the french coming - of - age category .	1
despite its shortcomings , girls ca n ' t swim is an engaging and intimate first feature by this talented director to watch , and it ' s a worthy entry in the french - - of - age market .	1
the production design , score and choreography are simply intoxicating .	1
the production design , score and choreography is simply inxicating .	1
a reasonably funny sequel to 1994 ' s surprise family hit that may strain adult credibility .	1
a reasonably decent sequel to 1994 ' 70s surprise family hit that may strain adult credibility .	1
` ` freaky friday , ' ' it ' s not .	0
` ` freaky friday , ' ' ' ' m not .	0
koepp ' s script is n ' t nearly surprising but clever enough to sustain a reasonable degree of suspense on its own .	0
koepp ' s screenplay is n ' t nearly surprising and clever enough to sustain a reasonable degree of suspense on its own .	0
no . .	0
forget horrible .	0
goes from , on to the point of nausea .	0
goes right right on to the point of nausea .	0
a slow - moving police - procedural thriller that takes its title all too literally .	0
a slow - moving police - procedural thriller which takes its title all too literally .	0
a sleek advert for youthful anomie that never quite equals the sum of its preten virtues .	0
a sleek advert for youthful anomie that never quite equals the sum of its pretensions .	0
i suspect this is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the dvd .	0
i suspect this is the kind of production which woulda been funnier if the director had released the flukes theatrically and used the film as a bonus feature on the dvd .	0
these are textbook lives of quietude .	0
they are textbook lives of quiet inquiry .	0
what remains is a variant of the nincompoop benigni persona , here a more annoying , and less familiar version of the irresponsible sandlerian manchild , undercut by the voice of the star of road trip .	0
what remains is a variant of the nincompoop benigni persona ; here a more annoying , much less human version is that irresponsible sandlerian manchild , undercut by the voice of the star of road trip .	0
chai ' s direction and pacing are disconcertingly slow .	0
chai ' s composition and pacing are disconcertingly lifeless .	0
no better or worse than ` truth or consequences , n . m . ' or any other interchangeable actioner with imbecilic mafia toolbags botches a routine assignment in a western backwater .	0
no better and worse than the truth or consequences , n . m , ' or any other interchangeable actioner with imbecilic mafia toolbags botching a routine assignment in a western backwater .	0
true to its animatronic roots : . . . as lifeless , ponderous and charmless as a mechanical apparatus . . . ` the country bears ' should never have been brought out of hibernation .	0
true to its animaticic roots : . . . as dull , ponderous and charmless as a mechanical apparatus - . . ` the care bears ' should never have been brought out of hibernation .	0
if not a home run , then at least a solid base hit .	1
while not a home run , then at least a solid base hit !	1
this movie may not have the highest production values you ' ve ever seen , but it ' s the work of an artist , one whose view of america , poverty and the awkwardness of human life is generous and deep .	1
this movie may undoubtedly have the highest production values you ' ve ever seen , but it ' s the life of an artist , one whose view of america , asia and all awkwardness of human life is generous and deep .	1
it ' s worth taking the kids to .	1
it ' s worth taking your kids to !	1
you ' ll trudge out of the theater feeling as if you dropped the zipper after eating a corn dog and an extra - large cotton candy .	0
